Spot_pk,ItemID,UserID,Rating,review,Timestamp
57759,천사대교,ms5sjp,1,다리 뽀각날듯,2019.07.28.
57759,천사대교,v8fcq2,1,다리 안뿌셔지겠지..?,2019.07.26.
57759,천사대교,10cgb7r,3,? 볼거리와 먹거리는 아직 많지 안지만 그래도 한번쯤 가볼만한 곳.  ( 사진 - 천사대교 전경 ),2019.06.17.
57759,천사대교,uptcll,4,"신안 천사대교가 관광지로 떠오르면서 신안군에서는 하루 1만 원으로 ‘1004섬 시티투어’스'를 운행한다. '1004섬 시티투어버스'는 목포역에서 2019. 4. 19.(금)부터 매주 금·토·일요일 주 3일, 목포역(09:30)을 출발하여 천사대교를 지나 퍼플교(반월·박지도) ~ 김환기 고택(점심, 자유식) ~ 분계 여인송 숲 ~ 에로스 서각 박물관 ~ 목포...",2019.04.20.
57759,천사대교,vg60ii,5,,2019.04.04.
57759,천사대교,amuuvv,5,,2019.02.04.
57759,천사대교,tpu80l,5,자은 에서 안좌까지 1개의 섬처럼 연결되어 관광은 물론 섬에서 생산되는 농수산물 물류비용도 절감되어 주민들의 생활도 윤택해지고 육지에서 꿈꾸었던 섬여행이 도선하던때보다 더많은 관광객이 섬여행을 할수있어 더욱 좋아지는 신안이되리라 믿습니다 ,2019.01.29.
57763,신해철거리,1k4a7pk,5,,2021.06.01.
57763,신해철거리,f474k4,5,,2020.12.19.
57763,신해철거리,17qualu,2,,2020.11.02.
57763,신해철거리,b99bng,5,,2019.08.17.
57763,신해철거리,8rvjbl,5,마왕 사랑해,2018.09.14.
57763,신해철거리,8rqaru,5,해철형이 있으니까,2018.07.19.
57763,신해철거리,10i3htr,5,"신해철 거리... 안타까운 일, 크지는 않지만 작업실 근처에 거리가 조성되었네~",2018.06.06.
57763,신해철거리,kd6h6j,5,집앞!! 신해철을 떠올리며 쉴 수 잇는거리,2018.02.09.
57763,신해철거리,7pnbh5,5,굿 ㅇㅇ 조용함의 묘미가 있는 기분좋은동네에요  굿,2017.12.13.
57764,방천시장,1at1kn9,5,,2021.01.22.
57764,방천시장,153dlbt,4,맛있네용,2020.10.24.
57764,방천시장,11j95hn,4,김광석라이브카페 순두부해물짬뽕,2016.08.28.
57765,의열기념관,ei95om,5,,2021.04.17.
57765,의열기념관,urm99l,5,역사,2021.03.08.
57765,의열기념관,vm52gk,5,,2020.05.17.
57765,의열기념관,bog3b2,5,이념을 넘어 일제의 압제에 항거한 호국 선열들의 희생에 감사드립니다.,2019.06.15.
57774,베스트웨스턴 해운대호텔,1n7t3gc,3,"위치는 정말 좋은데 TV, 인터넷이 잘 안되고 전체적으로 많이 어둡네요. 욕실화가 없고 수압이 약해서 불편한 점도 있었어요. ",2021.08.21.
57774,베스트웨스턴 해운대호텔,k0mp1u,1,"2박 이상 숙박하실 분들은 여기 절대 가지 마세요. 이튿날 방청소 안 해줍니다. 코로나 때문이라네요. 체크아웃 후에는 청소를 하니, 감염이 우려돼서가 아니라 인건비를 감축해서 그런 것이겠죠. 청소 안해주는 만큼 할인이 들어갔을까요? 그것도 아닐 듯. 호텔이라 청소도구가 있는 것도 아니어서 방이 점점 더러워지는 걸 체험해야 합니다. 쓰레기는 늘어나고, 화장실...",2021.06.26.
57774,베스트웨스턴 해운대호텔,11eiqpk,4,위치좋고 이가격에 만족!!,2020.12.23.
57774,베스트웨스턴 해운대호텔,v49n9i,3,그냥저냥 위치상 좋음. 비지니스 호텔 그 이상 그 이하도 아님.,2020.10.06.
57774,베스트웨스턴 해운대호텔,10js87b,5,,2020.09.28.
57779,생황토방펜션,11tu4m5,5,The owner was very kind and also the place was very neat and clean.   Located at the center of the Hanok village and most tourist attractions are at a walking distance.   ,2020.09.30.
57781,한옥혜윰,lg933o,4,깔끔해서 좋았어요  밤 늦게 도착했는데도  늦게 마중 나와서 주셔서  주차 안내해주셔서 정말 감사했습니다  다만 아쉬운점은 안내해주신  식당은 사실 별표 주고 싶지 않네요 아뭏튼 감사합니다 ,2019.08.05.
57783,투나잇호텔,gf5ltg,5,,2021.04.05.
57783,투나잇호텔,11ipcu4,5,,2020.11.16.
57783,투나잇호텔,ussf7m,5,Very clean and affordable ,2020.01.25.
57784,호텔 더스팟,mp9k87,5,굿굿,2020.12.24.
57784,호텔 더스팟,8n322u,5,깨끗하고 조식이 괜찮아요~,2020.11.04.
57784,호텔 더스팟,12kvdnc,5,첨단쪽에서 가장 괜찮은곳중 하나~ 추천요,2019.12.23.
57784,호텔 더스팟,v71p7q,5,출장오신분들 추천~ 저도 두번째이용인데 큰 불편함없이 가성비 좋게 잘 묵었던것같네요.  평점도 상당히 높은편이더라구요.,2019.11.21.
57784,호텔 더스팟,beoch2,5,편안히 잘쉬다갑니당~~ 방음이 잘 안되는거같긴한데 크게 지장이 가진 않았어욥. 외관으로 보나 내부로 보나 주변 호텔들보다 컨디션이 가장 좋네용 ㅎㅎㅎ 조식도 맛있었어용,2019.07.12.
57784,호텔 더스팟,lair6g,5,방도 깨끗하고 진짜 좋아요 친절하시고 ㅎㅎㅎ 조식 핵존맛 스프 꼭 드세요 두번드세요 ㅜㅜ,2019.04.14.
57784,호텔 더스팟,upkfja,5,,2019.03.29.
57784,호텔 더스팟,r091t6,3,"급으로 광주 놀러와서 평점 높은 곳으로 숙소 잡았네요~이동네가 혁신도시처럼 새로 만들어지는 곳인가봐요~건물은 깨끗하네요~주변 모텔도 엄청 많은데 거기도 싸고 깨끗할거같아요~ 방이 조금 작긴한데 깨끗해요~침구도 편하고 깨끗해요~침대앞에 티비구조라 편했어요~ 호텔이라기보단 새딱한 모텔이구요 그리고 방음이 안되네요~어디선가 또르르 소변소리,정말 쿵쿵거리는 소리~...",2019.01.13.
57784,호텔 더스팟,10e975i,5,파티룸,2017.12.17.
57785,강릉씨티호텔,7rql0j,2,막 체크인 했는데 꿉꿉한 냄새 ㅠㅠ 방 바꿨는데도 나네요 큰 수건에서는 엄청 강하게 나구요;;; 수건 바꿔달라고 해야하는데 왠지 다 비슷할 것 같은 느낌적 느낌 . . 첫번째 방 스탠다드 트윈 410호 두번째 방 406호 추석연휴 기간이라 12만원정도(!)에 예약했는데 다신 안 오려구요 카카오맵 리뷰 평점이 너무 높게 되어있어서 리뷰 남겼습니다. 참고하세요...,2021.09.18.
57785,강릉씨티호텔,uv7nku,5,가성비 갑 너무 좋았습니다,2021.09.02.
57785,강릉씨티호텔,fj8lt5,4,"가성비 갑 호텔 교동택지에 위치해서 무슨 신도시처럼 상가,아파트 많음. 편의점,먹을 곳 엄청 많아서 괜찮음 외부음식 반입 가능하고 버스도 많이 다님 기계식 주차장인데 발렛직원들이 넣고 빼줌  객실은 나름 깔끔하고 샤워기 수압 엄청쌤 ㄷ ㄷ 방음도 잘됨  비즈니스 호텔 추천합니다",2021.08.29.
57785,강릉씨티호텔,ge0ret,5,깔끔하고 모던한 호텔,2021.07.11.
57785,강릉씨티호텔,beilg4,1,화장실 청소 상태 불량 이전 사람 머리카락 많고 베게 커버 세탁 불량  벽지 찢겨 있고 꿉꿉한 냄새남  객실 관리가 전혀 안되요 ㅡㅡ,2021.06.12.
57786,호텔38.5도씨,lv8d4p,5,오늘 급하게 방문했는데 방이 굉장히 깨끗하고 인테리어도 이뻐요. 에어컨도 최신식이고 매트리스도 좋고 또 방문의사있어요! 가격대도 합리적이고 룸이 상당히 좋아요.,2018.09.07.
57788,해담채 서여의도점,18mdeoo,2,A코스 가격에 푸짐하게 잘나오는데 점장이라고 계시는 분 융통성이 하나도없네요... 계좌이체 안되는 매장 처음봐요.. ,2021.05.29.
57788,해담채 서여의도점,flkhj5,3,주차가능이라고 해서 왔는데 오만원 이상이어야만 된다는 안내가 없어서 아쉬웠음,2021.04.07.
57788,해담채 서여의도점,fspl4o,3,가성비 아쉬어요,2020.11.01.
57788,해담채 서여의도점,rin0it,1,저녁먹으러갔는데 인당 23000원짜리 보리굴비반상 2개 시켜먹는데 굴비 한마리 남아서 포장해달라하니까 포장도 안되고 결제하고나서 주차권 달라 하니까 주차권도 안주네요 코스요리 시켜야만 주차권 준다고 하는데 서비스 완전 꽝이구요 그렇게할꺼같으면 메뉴에 코스요리만 놓으세요 손님을 차별하시면 안됩니다,2020.05.11.
57788,해담채 서여의도점,qm53be,3,주차장 있다고 해서 주차했는데 주차비 만원 나왔습니다. 주차비 별도라고 안내 해 줬으면 그냥 여의도 공원에 세웠을 텐데 괜히 빌딩안에 들어갔네요. 고객이 왜 주차장 있는지 물어보는지 생각을 못 하는 것 같아서 안타깝습니다.,2019.03.16.
57788,해담채 서여의도점,7lao7k,1,점심 브레이크 시간 30분 전인데 냉장고 옮긴다고 나가달라네요. 내돈주고 밥먹다가 이게 무슨 봉변인지.,2018.11.15.
57788,해담채 서여의도점,109no3a,3,,2018.11.02.
57788,해담채 서여의도점,bg8nma,4,고등어는 정말 환상이다~~,2018.09.05.
57789,해담채 시청점,7k9mha,5,,2019.08.01.
57790,해담채 남부터미널점,13k7333,1,밑반찬도 너무짜고 형편없고 보리굴비반상을 주문했는데 굴비맛도 그저 그렇고 추가 반찬주문하려고 벨을 눌러도 오지도 않고 두번 올데는 아닌것같아요 ,2021.06.22.
57790,해담채 남부터미널점,8uir8p,4,"59.000원 주방장특선 나쁘지 않네요,,조개탕인지 처음에 나왔으면 좋았을텐데 국물이 다 뒤로 밀려나와 아쉬웠어요,,직원들끼리 싸우시는데 너무 시끄러워서 짜증이 났어요,",2021.03.08.
57790,해담채 남부터미널점,vv73ov,5,,2020.11.24.
57790,해담채 남부터미널점,efkvsh,2,입식 룸 고등어 괜찮 칼치 별로 가격대비 아쉽,2020.03.02.
57790,해담채 남부터미널점,g8bnp5,1,,2019.12.20.
57790,해담채 남부터미널점,rag099,5,very good food and the place is super cozy (underground :D),2018.11.03.
57790,해담채 남부터미널점,ghstic,3,"깔끔하고 연회, 모임장소로 좋다. 룸이 많고 괜찮음. 예전 해우리가 상호 변경. 정식운 가격은 비싸지만 건강식. 해초에 세꼬시나 회를 싸먹는 음식류.",2018.01.21.
57791,해담채 강남점,fjn7gs,5,최고임,2021.06.01.
57791,해담채 강남점,gai1rn,4,,2021.01.14.
57791,해담채 강남점,7mnka4,3,,2021.01.06.
57791,해담채 강남점,13bnf6t,5,,2020.12.06.
57791,해담채 강남점,vbqbfd,5,,2020.11.22.
57791,해담채 강남점,dtsivu,5,,2020.09.01.
57795,오뉴월,1g8k4rd,5,동네 취향저격 분위기 맛집이네요! 안주맛도 좋고 사장님도 친절하고  벌써 세번째 방문 ㅎㅎ 집근처면 자주 오고 싶은 곳이에요!,2021.02.05.
57796,대한민국부대찌개 본점,11df673,5,"사장님께서 무척 친절 하셨으며, 최대한 챙겨주시려는 태도에 정말 감사했습니다.  맛은 흔하게 알고 있는 부대찌개 맛 보다 살짝 상위호환되는 느낌이 강했습니다.  양은 1인 1찌개 주문시 면 사리가 무한리필인 만큼 걱정 안하셔도 됩니다.  거리가 꽤 있지만, 자꾸 찾아서 가게 되네요. (주차장 있음)  ",2020.08.25.
57796,대한민국부대찌개 본점,vqi45v,5,먹고갈 시간이 없어 테이크아웃 해왔는데 다음엔 매장에서 먹어야겠어요. 깔끔한 맛이고 친절합니다. 매장도 깨끗했어요.,2020.05.23.
57796,대한민국부대찌개 본점,vqhnvt,3,깔끔하고 맛이좋은 푸짐한 메뉴에 친절한 서빙이 마음 편한식당입니다. 막걸리없음.,2019.05.04.
57797,태산식당,rk7sh3,5,김치전골의 얼큰한맛이 일품이예요~^^ 제주여행에서 우연히 방문했는데 맛있게 잘먹고가요~^^,2018.09.29.
57797,태산식당,n0m6cr,5,김치전골 저렴한 가격에 친구들하고 정말 맛있게 먹었네요,2018.09.20.
57798,양씨네왕순대,1cru7gk,5,맛은 평범하지만 잡내안나고 평범함이좋고 동네에서 이렇게 오래동안 장사 꾸준히 성실하게 하시는 사장님 잘먹고갑니다,2021.01.26.
57798,양씨네왕순대,fii4bb,1,어지간해서는  이런글 안남기는데.. 여기 주변에 진짜 맛집이 없나봐요. 여기가 이동네맛집이라고 평가되있는것처럼 보이네요.. 지나가다 간판도 오래되보이고 모락모락 김이나길래 한번 들어가봐서 먹어봤는데.. 순대탕?8천원. 기대까진 아니어도  일반적인 실망스럽지 않을정도를 원했는데.. 순대탕에 순대 가  안들어가있어요. 머리고기만 깍뚝썰기로  대강 국에 들어가있...,2021.01.09.
57798,양씨네왕순대,r3ttl8,2,솔직히 특별함을 못찾겠습니다. 15000짜리 순대정식 기준: 순대는 찹쌀순대로 좋아하는분은 좋아할듯 싶으나 개인적으로 안좋아하는 스타일로 뻑뻑한맛 순대국은 정말실망으로 밍밍과 담백중간의 맛으로 다른 괜찮은집이 훨씬많음.. 15000원이라는 가격이 비싸다 생각하고 고강동 동네생각하면 더욱더 비싸다고 생각됨,2020.07.23.
57798,양씨네왕순대,dq4npo,4,"고강동에서 꾸준히 갈만한 몇안되는 맛집,  20년 넘게 이용중, 아부지랑 쏘주한잔 하러갈땐 10번중 8번은 이곳임, 긴 시간동안 크게 변함 없는 맛을 유지 한다는것도 인정 해주고 싶음, 그러나 옛날과 비교해 비싸져버린 가격과 확연히 작아진 순대크기와 내용물의 양, 알쏭달쏭한 사장님의 친절도는 조금 마음에 안드는 부분. 그럼에도 다른 어떤곳에서 순대국을 먹어...",2020.05.21.
57798,양씨네왕순대,7l30nm,5,"양씨네왕순대. 부천의 순대국맛집. 우선 사장님과 일하시는분들의 친절함은 지상 최고! 거기에 가장 중요헌 순대국 맛도 지상최고. 너무 맛있습니다. 대료둘을 돟은것들을 쓰고있다는 것이 느껴지는 식당. 밑반찬으로 나오는 김치, 마늘, 고추 구성도 너무 좋아요. 참고로 순대정식에 나오는 순대는 찹쌀순대랍니다 ㅎ.ㅎ",2019.09.29.
57798,양씨네왕순대,t5gk4o,5,인생최고의 순대국입니다.,2018.12.25.
57799,그랜드시티호텔 창원,gb7n55,5,전반적으로 만족,2021.02.09.
57799,그랜드시티호텔 창원,1cv1925,4,가성비대비  깔끔한 호텔이네요.. 창원 업무보고 접근하기도 좋고 주위에 인프라도 좋네요,2020.10.21.
57799,그랜드시티호텔 창원,1cupp0v,5,"깔끔하고 미니멀한 예쁨이..,  가성비도 아주 좋아요~~",2020.10.20.
57799,그랜드시티호텔 창원,1cuo8j9,5,,2020.10.20.
57799,그랜드시티호텔 창원,1cunua7,5,,2020.10.20.
57803,비토도,g3cngc,3,,2020.04.12.
57803,비토도,g1gt4t,4,,2018.04.10.
57805,리버틴호텔 경주점,19ig4ho,1,여행 전날 연락해서 코로나 때문에 조식 불가라고 통보하고 그럼 조식가격 빼주냐고 물어봤더니 아니라함..ㅎㅎ 장난하시나?   조식 안먹을 수 도있는데 취소 못하게 하려고 여행 전날 연락한것 처럼 어떻게 이런 내용을 여행 전날에 연락할 수 있는지 모르겠음.   뭔가 다른 조치를 해주냐고 했더니 그것도 아니라고 하고 배째라는 ㅋㅋㅋㅋ   어처구니가 없음,2021.09.04.
57805,리버틴호텔 경주점,u8i246,5,머지? 이런데가 있었나?  경주4년차로서.. 갈만한 호텔 하면 힐튼이나 현대밖에 없었는데.. 새로 생긴 것 같아 어제아래 방문하였습니다. 근데 진짜로 힐튼보다 좋았음.. 킹성비 짱.. 무료조식도 맛있고 푸짐하고..,2021.08.21.
57805,리버틴호텔 경주점,1becgek,5,,2021.08.13.
57805,리버틴호텔 경주점,vkm1te,5,,2021.08.04.
57805,리버틴호텔 경주점,1lv5qls,5,위치좋고 깨끗하고 친절합니다.,2021.08.02.
57805,리버틴호텔 경주점,rsf22i,5,숙박비가 다소 비싼감이 있습니다만  조식 뷔페가 제공 되는 점으로 가격이 상쇄가 되는 부분이 있습니다.(다르게 말하면 평소에 아침을 드시지 않으시는 분들에겐...)  조식의 퀄리티가 꽤 좋은 편입니다.  웬만한 기사식당이나 함바집보다 맛있습니다.  방의 컨디션도 매우 훌륭한 편이며 직원 분들도 굉장히 친절하십니다.,2021.06.14.
57805,리버틴호텔 경주점,uu9uec,5,여기때문에 경주 다시오고 싶을 정도로 좋아요,2021.04.24.
57805,리버틴호텔 경주점,c95do6,5,진짜 너무너무 만족 조식이 이렇게 정성스럽게 나오다니... 직원분들도 친절하시고 방컨디션도 좋고 침대도 편한편이에요 아쉬웟던건 수압과 뷰.. 그치만 저는 대만족이고 재방문의사 100프로 있습니다,2021.04.07.
57805,리버틴호텔 경주점,7q9b2o,5,조식에 고시히카리 쌀밥이면 말다했음  잘쉬고 잘먹고갑니다,2020.11.05.
57805,리버틴호텔 경주점,112mljk,5,친절 깔끔. 편히 묵고 갑니다.,2020.07.27.
57805,리버틴호텔 경주점,7lmtbn,5,와 지금 투숙중인데 너무 좋아요 깨끗하고 전객실에 스타일러있어서 좋네요 조식도 타 호텔보다 맛나요,2020.06.28.
57805,리버틴호텔 경주점,m72dgj,5,조식이 정말 맛있어요 숙소도 엄청 깔끔합니다 대신 시외버스터미널 근처라 교통이 혼잡스럽습니다 다시 경주를 방문한다면 여기서 묵을 의향이 있습니다,2019.10.15.
57807,한우산,n99ff9,5,벽계야영장☞ 한우산생태숲 야영장,2021.08.09.
57807,한우산,1hh8lfi,5,,2021.03.27.
57807,한우산,rcjc1c,5,"봄이 되면 꼭 가봐야할 철쭉, 도깨비산",2021.02.14.
57807,한우산,n055ri,5,,2020.12.19.
57807,한우산,11r9s81,5,걷기.  경관,2020.12.06.
57807,한우산,10hvf0i,4,"오후 6시 도착 축제기간이었지만 한적하니, 철쭉꽃 구경 잘함. 말벌 조심. 시간되면 문을 닫으니  해지기전에 내려가야함.",2017.04.30.
57811,하동호 산중호수길,7kmtjf,5,삼성궁 가는 아름다운길,2021.09.03.
57812,정취암,s143bc,5,좋은 기운 받는 느낌입니다,2021.09.12.
57812,정취암,1g6t7lo,4,,2021.05.07.
57812,정취암,jtco16,1,홈페이지 들어가니까 엉뚱한 보험비교사이트만 뜨고.... 전화하니 연결 안 되고...ㅠㅠ,2020.05.21.
57812,정취암,no972q,4,,2020.02.09.
57812,정취암,11j95hn,4,산청 9경중 제8경 경남 산청 대성산 정취암 신라 신문왕 6년 의상조사에 의해 건립된 암자에서 내려보는 경치가 절경임 아래에 습지 생태공원 조성중,2016.11.30.
57812,정취암,7l477d,3,,2016.03.26.
57815,닭머르해안길 1코스,14eg744,4,,2021.09.04.
57815,닭머르해안길 1코스,1ik1gr3,5,최고의 노을장소 두번감,2021.07.16.
57815,닭머르해안길 1코스,n0l3sb,5,물이 참 맑아요. 조용히 거닐기 좋았습니다.,2021.05.30.
57815,닭머르해안길 1코스,1hv11s5,5,,2021.04.02.
57815,닭머르해안길 1코스,12siqmf,4,,2020.07.06.
57815,닭머르해안길 1코스,10d06pg,4,,2020.05.07.
57815,닭머르해안길 1코스,142c4sn,4,봄이여서 억새는 말랐지만 너무 좋았어요! 사람도 없고 바다랑 너무 잘어울려요! 다만 가실때 목적지가 여기가 아니라 닭머르로 치고 가세요 여기 눌러서 가시면 꽤 많이 걸으셔야되요,2020.04.01.
57815,닭머르해안길 1코스,bv4plr,5,,2019.12.15.
57815,닭머르해안길 1코스,aaqoc8,4,장소가 너무 아름다워요,2019.12.14.
57816,메타프로방스,e9e5k4,3,,2021.08.24.
57816,메타프로방스,v3n2c6,1,,2021.07.20.
57816,메타프로방스,vqn7qs,3,평범함,2021.06.30.
57816,메타프로방스,betnij,1,가공적임 입장료 2천원이었는데 더 올랐다고 들음,2021.06.23.
57816,메타프로방스,vn8q8f,5,나의 외국인친구들 다좋아함.나는 수많은 나라를 여행했지만 한국이라는 나라는 너무 아름답고 첨단시스템화 되어있지...  ,2021.06.07.
57816,메타프로방스,gq34ei,1,인공미 강하고 별롭니다,2021.01.06.
57816,메타프로방스,181q3at,2,메타세쿼이아길이 아니면 굳이 찾아오지 않아도 될 곳 크게 볼거리나 먹을거리가 있진 않고 특색없는 잡화점이 대부분,2020.11.28.
57816,메타프로방스,11tfaaj,2,,2020.10.05.
57816,메타프로방스,1419ic4,2,안타깝다 주차장이 여기저기 넓어 바로 옆 메타세콰이어길 까지 덤으로 볼수있어 좋으나 딱 거기까지..  프로방스는 조성이 필요하고 메타세과이어길도 유료인것은 좋으나  그넓은 부지 도둑 출입도 많아 기분이 좋지만은 않다 ,2020.09.17.
57816,메타프로방스,rdttns,2,딱히 볼게 없네요. 비어있는 상점도 많고..츄러스가게에서 사먹은 마카롱이 젤 맛있었음,2020.09.05.
57816,메타프로방스,10ac7s9,1,생각보다 볼곳없음 먹거리도없어서 너무  더워들어갔지만 밥한끼 설보다 비쌈 다시는 안감 ,2020.08.25.
57816,메타프로방스,12o500r,1,관리는 잘 안되는듯하고 생각보다 작음,2020.06.16.
57816,메타프로방스,7kmtjf,3,"무료휴무일없음 호떡당,새벽식당 생각보다 작음",2020.06.15.
57816,메타프로방스,8tkdhm,3,예쁘게 꾸며 놨음 메타세콰이어길 왔다가 들러볼만 함,2020.05.17.
57816,메타프로방스,7kab7q,1,,2019.12.16.
57816,메타프로방스,no972q,3,,2019.12.08.
57816,메타프로방스,nv08op,3,,2019.11.17.
57816,메타프로방스,13n1ti1,3,그냥.. 그랬어요 휴무인 곳도 많고..,2019.11.06.
57816,메타프로방스,g4sruq,4,,2019.10.05.
57816,메타프로방스,ff704n,5,,2019.09.28.
57816,메타프로방스,mqup1i,2,아직 입주 안한 곳도 많고 공사중인 곳도 있고... 뭔가 담양만의 특색을 살리려면 좀 시간이 필요한 것 같습니다.,2019.05.30.
57816,메타프로방스,c73l4t,1,그러게요...솔직히 건물들 이뿌기는해요..  그치만 요즘 이쁜 건물촌 많이 있잖아요... 교황님 마늘빵...아... 정말... 돈이 아까운..  어디선가 먹어본맛... 특색이 없는 그런맛에...화장실 세면대는 고장이나 구정물로. 가득차있고...직원들도 관광지 어디서나 볼수있는 불친절함이 한가득인... 기름값이 아까웠어요ㅜ,2019.03.01.
57816,메타프로방스,8tsb41,2,짱볼것없음...사진도별로안이쁨,2018.10.14.
57816,메타프로방스,93u5cp,1,구경할 게 하나도 없는데... 특색이 없음. 프로방스 느낌 하나도 안 남.,2018.09.26.
57816,메타프로방스,budm1q,2,건물을 한창 짓고있네요...,2018.09.15.
57816,메타프로방스,fl6g2n,4,담양예꽃에 별을드리고 싶습니다 조금만 친절해주셨음 하는 맘입니다,2017.12.29.
57816,메타프로방스,f7jpda,4,나쁘진 않지만 그닥 특이하진 않아요,2017.09.25.
57816,메타프로방스,10cgb7r,4,? 메타세콰이아 가로수길 옆에 위치한 이제는 유명 관광지로 유럽풍의 건물에 유명 먹거리와 볼거리. 다양한 카페들이 있는 많은 사람들이 찾는 관광지( 계속 발전하는중 규모는 아직 작다 )  ? 관방제림과 메타세콰이아 가로수길 산책후 들러서 유명 먹거리도 먹으며 잠시 쉬어가기 좋은 곳. 주차 시설이 넓어서 주차하기 편하다.  ( 사진 - 사랑의 자물쇠 거리 &...,2017.08.21.
57816,메타프로방스,v1vg8o,3,,2017.05.04.
57817,청해진한옥펜션,137jd7e,2,뷰도 좋고 분위기도 좋습니다. 다만 사장님이 입실 때부터 퇴실 때까지 너무 투덜거리셔서 불편했습니다. 퇴실 시간도 안 됐는데 늦게 나간다고 뭐라고 하셨어요ㅠ,2021.06.26.
57817,청해진한옥펜션,1k69894,5,A picture is worth thousand words. 학림회센터에서 회 사와서 뷰와 함께 먹고 미소식당에서 쏨뱅이탕 먹고 2박3일이 너무 짧았습니다 ,2021.06.01.
57817,청해진한옥펜션,h8bmfm,5,주말에 다녀왔는데요 가족들과 좋은 추억 만들고 왔습니다 풍경 좋고 시설좋고 뭐하나 빠지는게 없었어요 ~,2021.05.18.
57817,청해진한옥펜션,utktnv,5,한옥펜션은 처음이었는데 너무 좋았어요 색다른 숙박 경험이었고 뷰도 정말 너무 좋습니다. 이좋은 계절에 가서 숙박하는거 완전 추천드립니다!!,2021.04.29.
57817,청해진한옥펜션,1hjbr58,5,,2021.04.08.
57817,청해진한옥펜션,qialtq,5,"새로 리모델링했나봐요.  덕우도 라는 방에서 잤는데, 이 방만 아궁이 지피는 곳이래요. 그래서 전화했더니 미리 지펴주셨어요. 오션뷰로 바다도 보이고 시골집같은 느낌에 아주 좋았어요 주말이라 7만원대에 잤는데 진짜 가성비 좋았습니다 물도 따뜻하고요, 이불도 푹신해요. ",2020.09.27.
57817,청해진한옥펜션,crhki6,4,가성비 좋아요 사장님 친절하시고 침구류도 깨끗한편 한옥펜션촌 제일 위쪽에 위치해서 전망도 괜찮음 아이들이랑 전남쪽은 첫여행인데 좋은추억만들고 가네요,2019.04.21.
57818,속초휘테,7mcc9t,5,"정말 최고의 숙소였습니다! 룸컨디션도 너무 좋았고, 감성뿜뿜 예쁜 게하였어요ㅋㅋ사장님께서 직접 해주시는 조식도 너무 맛있고, 방이랑 화장실도 깨끗하고, 주변에 심야술집도 있구요! 또 속초시외버스터미널이랑 매우 가까워서 여행자들에게 최고! 바다랑 멀지도 않고 위치도 좋습니다. 제일 좋았던 건 너무나 친절하신 나긋나긋한 목소리의 사장님이였어요 매우 매우 친절!...",2020.07.30.
57818,속초휘테,1a2h7ic,5,주변 동네 풍경과 가게들이 나들이 하기 좋고 사장님이 청결에 신경을 많이 쓰시는 듯 합니다! 또한 4인실에서 친구 둘과 모르는 한분과 지냈는데 셋 다 유령처럼 잘 지냈어요 굿굿,2020.07.25.
57818,속초휘테,vnn5sc,5,나무랄게 없는 숙소네요 시설 깨끗하고 침구류도 화이트~ 도미토리 묵었는데도 불구하고 꿀잠 잤네요 숙소 이용시 필요한 사항 상세하게 문자 보내주셔서 낯선 환경에 새로운 사람 마주하는게 불편하신 분들은 딱이에요 조식때 사장님 딱 한번 뵙는데 왕친절 하시고 필요한 정보도 알려주시네요 재방문의사 200퍼 입니다^^,2019.12.31.
57819,조견당,11j95hn,4,김종길가옥,2016.11.28.
57821,갑산면옥,125g9kt,5,"물냉면 맛있게 먹고 갑니다. 동치미 국물이 시원하면서도 깔끔하네요. 아쉬웠던건 면의 양이 적어서 담에 올땐 곱배기 시켜야할 것 같네요. 고기 한 점은 퍽퍽해서 별로였구요.  이 후 9.16 현재까지  혼자 3번, 가족과 5번, 동료와 1번 다녀왔네요. 늘 물냉면과 만두.  가성비 굿이고 비교불가네요.",2021.09.16.
57821,갑산면옥,cgctto,5,,2021.08.17.
57821,갑산면옥,bn8785,5,우연히 가게 된 곳입니다. 점심시간에 아이와 함께 갔는데 바쁜 와중에도 앉는 위치부터 설명까지 하나하나 친절하게 해주셨어요. 비냉 맛있고 슴슴한 물냉도 일품입니다. 시고 달고 짜고 식초 겨자 뿌려먹는 대중음식 스타일 냉면 좋아하시는분들은 괜히 이거 드시고 맛없다고 하지 마시고 평양냉면 스타일 좋아하시는 분들은 주문해보세요. 냉면은 원래 이렇게 만드는거~ 좀...,2021.08.10.
57821,갑산면옥,1dr2bio,5,비냉~최고입니다 아무생각없이 시켰다가 너무맛있어서 물냉시킨사람들 후회했습니다,2021.08.04.
57821,갑산면옥,r3skr3,5,회냉면에 회도 가득가득 맛있음 ㅠㅠ,2021.07.21.
57821,갑산면옥,kcd8g1,4,ㅗㅜㅑ,2021.07.04.
57821,갑산면옥,sifsrn,5,"존맛탱,,,,,, 김치?랑 면의 조합이 좋았고 갈비탕도 너무 맛있었습니다,,,",2021.06.20.
57821,갑산면옥,cntkv6,1,카맵 리뷰보고 갔는데..너무 짜서 못먹겠더군요 비추에요~~,2021.06.19.
57821,갑산면옥,1g69sug,5,냉면먹고 왔는데 맛있었어요,2021.05.28.
57821,갑산면옥,g7ufud,5,또 올끼요,2021.05.26.
57821,갑산면옥,lrqpke,4,진짜 음식도 깔끔하고 다 맛있는데 물냉면은 먹지마세요 ㅋㅋ 너무 별로,2021.05.19.
